EI,EL,assocID,chemicalsIncludedInEvidence,diseaseClasses_DO,diseaseClasses_HPO,diseaseClasses_MSH,diseaseClasses_UMLS_ST,diseaseName,diseaseType,diseaseUMLSCUI,diseaseVocabularies,geneDPI,geneDSI,geneEnsemblIDs,geneNcbiID,geneNcbiType,geneProteinClassIDs,geneProteinClassNames,geneProteinStrIDs,genepLI,numCTsupportingAssociation,numPMIDs,numberPmidsWithChemsIncludedInEvidenceBySource,score,symbolOfGene,yearFinal,yearInitial,"EI	""EL""	""assocID""	""chemicalsIncludedInEvidence""	""diseaseClasses_DO""	""diseaseClasses_HPO""	""diseaseClasses_MSH""	""diseaseClasses_UMLS_ST""	""diseaseName""	""diseaseType""	""diseaseUMLSCUI""	""diseaseVocabularies""	""geneDPI""	""geneDSI""	""geneEnsemblIDs""	""geneNcbiID""	""geneNcbiType""	""geneProteinClassIDs""	""geneProteinClassNames""	""geneProteinStrIDs""	""genepLI""	""numCTsupportingAssociation""	""numPMIDs""	""numberPmidsWithChemsIncludedInEvidenceBySource""	""score""	""symbolOfGene""	""yearFinal""	""yearInitial"""
0.9166666666666666,,50674779.0,,[],[],"[Nutritional and Metabolic Diseases (C18), Mental Disorders (F03), Nervous System Diseases (C10)]",[Disease or Syndrome (T047)],"Frontotemporal dementia, behavioral variant",disease,C4011788,"[ORDO_275864, MONDO_0017160, UMLS_C4011788]",0.957,0.351,[ENSG00000186868],4137.0,protein-coding,[],[],"[B3KTM0, P10636]",2.127e-05,0.0,1.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=4), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=4), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.7,MAPT,2013.0,2013.0,
0.8695652173913043,,5068023.0,,[disease of mental health (150)],[],"[Chemically-Induced Disorders (C25), Mental Disorders (F03)]",[Mental or Behavioral Dysfunction (T048)],Alcoholism,disease,C0001973,"[MESH_D000437, ICD10_F10.2, OMIM_103780, NCI_C93040, HPO_HP:0030955, ICD9CM_303, DO_0050741, DO_1574, MONDO_0002046, MONDO_0007079, UMLS_C0001973]",0.957,0.484,[ENSG00000069535],4129.0,protein-coding,[],[],"[B7Z242, P27338]",,0.0,5.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.7,MAOB,2014.0,1999.0,
0.9285714285714286,,20754268.0,,"[disease of cellular proliferation (14566), disease of anatomical entity (7)]","[Abnormality of the digestive system (25031), Neoplasm (02664)]","[Neoplasms (C04), Digestive System Diseases (C06)]",[Neoplastic Process (T191)],"Neoplasm, Stomach",disease,C0038356,"[MESH_D013274, HPO_HP:0006753, NCI_C3387, DO_10534, MONDO_0001056, MONDO_0021085, EFO_0003897, UMLS_C0038356]",0.957,0.324,[ENSG00000176697],627.0,protein-coding,[DTO_05007599],[Signaling],"[A0A0E3SU01, P23560]",0.99974,0.0,1.0,[],0.7,BDNF,2006.0,2006.0,
1.0,,25041400.0,,[disease of mental health (150)],[],[Mental Disorders (F03)],[Mental or Behavioral Dysfunction (T048)],"Depressions, Unipolar",disease,C0041696,"[MESH_D003866, NCI_C35094, OMIM_608516, DO_1595, DO_4964, MONDO_0002009, MONDO_0002050, MONDO_0012048, EFO_0004257, EFO_1002014, UMLS_C0041696]",0.957,0.484,[ENSG00000069535],4129.0,protein-coding,[],[],"[P27338, B7Z242]",,0.0,2.0,[],0.65,MAOB,2009.0,2007.0,
1.0,,10137165.0,,"[disease of cellular proliferation (14566), disease of anatomical entity (7)]","[Abnormality of the digestive system (25031), Neoplasm (02664)]","[Digestive System Diseases (C06), Neoplasms (C04)]",[Neoplastic Process (T191)],Colorectal Neoplasm,disease,C0009404,"[MESH_D015179, NCI_C2956, HPO_HP:0100834, DO_0080199, DO_9256, MONDO_0005335, MONDO_0005575, EFO_0004142, UMLS_C0009404]",0.913,0.475,[ENSG00000153234],4929.0,protein-coding,[DTO_00102000],[Nuclear receptor],"[F1D8N6, P43354, Q53EL4]",1.0,0.0,1.0,[],0.65,NR4A2,2006.0,2006.0,
1.0,,15856021.0,,[disease of anatomical entity (7)],[Abnormality of the nervous system (00707)],[Nervous System Diseases (C10)],[Disease or Syndrome (T047)],Movement Disorders,disease,C0026650,"[MESH_D009069, NCI_C116757, HPO_HP:0100022, DO_480, MONDO_0005395, EFO_0004280, UMLS_C0026650]",0.913,0.432,[ENSG00000177628],2629.0,protein-coding,[],[],"[B7Z6S9, A0A068F658, P04062]",9.8755e-05,0.0,0.0,[],0.65,GBA1,,,
1.0,,5316152.0,,[],[Abnormality of the nervous system (00707)],"[Pathological Conditions, Signs and Symptoms (C23), Nervous System Diseases (C10)]",[Sign or Symptom (T184)],Ataxia,phenotype,C0004134,"[MESH_D001259, ICD10_R27.0, HPO_HP:0010867, NCI_C26702, UMLS_C0004134]",0.957,0.351,[ENSG00000186868],4137.0,protein-coding,[],[],"[B3KTM0, P10636]",2.127e-05,0.0,1.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=2), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.65,MAPT,2020.0,2020.0,
0.75,,25015829.0,,[],[Abnormality of the nervous system (00707)],"[Pathological Conditions, Signs and Symptoms (C23), Nervous System Diseases (C10)]",[Sign or Symptom (T184)],Tremors,phenotype,C0040822,"[MESH_D014202, NCI_C38038, ICD10_R25.1, HPO_HP:0001337, UMLS_C0040822]",0.913,0.432,[ENSG00000177628],2629.0,protein-coding,[],[],"[P04062, A0A068F658, B7Z6S9]",9.8755e-05,0.0,0.0,[],0.65,GBA1,,,
1.0,,20350877.0,,[disease of anatomical entity (7)],[],[Nervous System Diseases (C10)],[Disease or Syndrome (T047)],Symptomatic Parkinsonism,disease,C0030569,"[MESH_D010302, ICD10_G21, ICD10_G21.9, ICD9CM_332.1, NCI_C34899, DO_13548, MONDO_0006966, EFO_1001175, UMLS_C0030569]",0.957,0.317,[ENSG00000145335],6622.0,protein-coding,[DTO_05007405],[Transporter],"[P37840, H6UYS5]",0.79656,0.0,1.0,[],0.65,SNCA,2021.0,2021.0,
1.0,,20558406.0,,[],[],"[Pathological Conditions, Signs and Symptoms (C23), Cardiovascular Diseases (C14)]",[Injury or Poisoning (T037)],"Damage, Reperfusion",disease,C0035126,"[MESH_D015427, NCI_C193389, MONDO_0005203, EFO_0002687, UMLS_C0035126]",0.913,0.471,[ENSG00000158828],65018.0,protein-coding,[DTO_03300101],[Kinase],[Q9BXM7],2.9906999999999997e-21,0.0,1.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=2), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=2), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.65,PINK1,2022.0,2022.0,
1.0,,35529106.0,,[],[],"[Nervous System Diseases (C10), Behavior and Behavior Mechanisms (F01), Pathological Conditions, Signs and Symptoms (C23)]",[Sign or Symptom (T184)],Cognitive Symptom,phenotype,C0525041,"[MESH_D019954, EFO_0004364, UMLS_C0525041]",0.957,0.317,[ENSG00000145335],6622.0,protein-coding,[DTO_05007405],[Transporter],"[P37840, H6UYS5]",0.79656,0.0,1.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.65,SNCA,2020.0,2020.0,
1.0,,30655872.0,,[],[],"[Mental Disorders (F03), Chemically-Induced Disorders (C25)]",[Mental or Behavioral Dysfunction (T048)],Drug-induced depressive state,disease,C0338715,[UMLS_C0338715],0.957,0.324,[ENSG00000176697],627.0,protein-coding,[DTO_05007599],[Signaling],"[A0A0E3SU01, P23560]",0.99974,0.0,3.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.65,BDNF,2013.0,2007.0,
1.0,,15810218.0,,[disease of mental health (150)],[Abnormality of the nervous system (00707)],"[Nervous System Diseases (C10), Pathological Conditions, Signs and Symptoms (C23), Mental Disorders (F03)]",[Mental or Behavioral Dysfunction (T048)],Unspecified mental retardation,disease,C0025362,"[ICD10_F79, ICD10_F70-F79.9, NCI_C84392, HPO_HP:0001249, DO_1059, DO_8927, MONDO_0001071, UMLS_C0025362]",0.957,0.324,[ENSG00000176697],627.0,protein-coding,[DTO_05007599],[Signaling],"[A0A0E3SU01, P23560]",0.99974,0.0,1.0,[],0.65,BDNF,2001.0,2001.0,
1.0,,40469667.0,,[disease of mental health (150)],[],"[Pathological Conditions, Signs and Symptoms (C23), Nervous System Diseases (C10), Mental Disorders (F03)]",[Mental or Behavioral Dysfunction (T048)],Learning disability,disease,C0751265,"[MESH_D007859, DO_1059, DO_8927, MONDO_0004681, UMLS_C0751265]",0.957,0.351,[ENSG00000186868],4137.0,protein-coding,[],[],"[P10636, B3KTM0]",2.127e-05,0.0,1.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.65,MAPT,2014.0,2014.0,
1.0,,45494754.0,,[],"[Neoplasm (02664), Abnormality of the nervous system (00707)]",[Neoplasms (C04)],[Neoplastic Process (T191)],Glioblastoma multiforme,disease,C1621958,"[OMIM_137800, NCI_C3058, HPO_HP:0012174, MESH_D005909, DO_3068, DO_3074, ORDO_360, MONDO_0018177, EFO_0000519, UMLS_C1621958]",0.913,0.471,[ENSG00000158828],65018.0,protein-coding,[DTO_03300101],[Kinase],[Q9BXM7],2.9906999999999997e-21,0.0,0.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.65,PINK1,,,
1.0,,5345885.0,,[disease of anatomical entity (7)],[Abnormality of the cardiovascular system (01626)],"[Cardiovascular Diseases (C14), Pathological Conditions, Signs and Symptoms (C23)]",[Disease or Syndrome (T047)],Atrial Fibrillation,disease,C0004238,"[MESH_D001281, NCI_C50466, ICD9CM_427.31, HPO_HP:0005110, DO_0060224, MONDO_0004981, EFO_0000275, UMLS_C0004238]",0.957,0.351,[ENSG00000186868],4137.0,protein-coding,[],[],"[B3KTM0, P10636]",2.127e-05,0.0,1.0,[],0.65,MAPT,2018.0,2018.0,
1.0,,25199579.0,,[disease of mental health (150)],[],"[Mental Disorders (F03), Chemically-Induced Disorders (C25)]",[Mental or Behavioral Dysfunction (T048)],"Abuse, Alcohol",disease,C0085762,"[MESH_D000437, ICD9CM_305.00, NCI_C20701, ICD9CM_305.0, DO_1574, MONDO_0002046, UMLS_C0085762]",0.957,0.317,[ENSG00000145335],6622.0,protein-coding,[DTO_05007405],[Transporter],"[P37840, H6UYS5]",0.79656,0.0,1.0,[],0.65,SNCA,2008.0,2008.0,
0.8,,10274449.0,,[disease of mental health (150)],[],"[Mental Disorders (F03), Cardiovascular Diseases (C14), Nervous System Diseases (C10)]",[Disease or Syndrome (T047)],"Dementia, Vascular",disease,C0011269,"[MESH_D015140, ICD10_F01, ICD10_F01.9, NCI_C34525, ICD9CM_290.4, DO_8725, MONDO_0004648, EFO_0004718, UMLS_C0011269]",0.957,0.317,[ENSG00000145335],6622.0,protein-coding,[DTO_05007405],[Transporter],"[P37840, H6UYS5]",0.79656,0.0,1.0,[],0.65,SNCA,2022.0,2022.0,
1.0,,5353940.0,,[disease of mental health (150)],[Abnormality of the nervous system (00707)],[Mental Disorders (F03)],[Mental or Behavioral Dysfunction (T048)],Childhood autism,disease,C0004352,"[ICD10_F84.0, MESH_D001321, OMIM_209850, NCI_C97161, HPO_HP:0000717, ICD9CM_299.0, DO_12849, ORDO_106, MONDO_0005260, MONDO_0020836, EFO_0003756, EFO_0003758, UMLS_C0004352]",0.957,0.484,[ENSG00000069535],4129.0,protein-coding,[],[],"[B7Z242, P27338]",,0.0,1.0,"[NumberPmidsChemicalsInSummaryBySourceDTO(source=ALL, numPmids=2), NumberPmidsChemicalsInSummaryBySourceDTO(source=CURATED, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=INFERRED, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MODELS, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PSYGENET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=ORPHANET, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINGEN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=UNIPROT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=HPO, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=GWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINVAR, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=PHEWASCAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=TEXTMINING_MODELS, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_HUMAN, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=MGD_MOUSE, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_HUMAN, numPmids=1), NumberPmidsChemicalsInSummaryBySourceDTO(source=RGD_RAT, numPmids=0), NumberPmidsChemicalsInSummaryBySourceDTO(source=CLINICALTRIALS, numPmids=0)]",0.65,MAOB,2009.0,2009.0,
1.0,,45680000.0,,"[genetic disease (630), disease of anatomical entity (7)]",[],"[Eye Diseases (C11), Nervous System Diseases (C10)]",[Disease or Syndrome (T047)],PARK15,disease,C1850100,"[OMIM_260300, MESH_C538104, OMIM_605648, DO_0060372, ORDO_171695, MONDO_0009830, UMLS_C1850100]",0.957,0.317,[ENSG00000145335],6622.0,protein-coding,[DTO_05007405],[Transporter],"[P37840, H6UYS5]",0.79656,0.0,1.0,[],0.6000000000000001,SNCA,2013.0,2013.0,
1.0,,40071673.0,,[],[],"[Chemically-Induced Disorders (C25), Nervous System Diseases (C10)]",[Injury or Poisoning (T037)],manganese poisoning,disease,C0677050,"[MESH_D020149, ORDO_306682, MONDO_0017638, EFO_1001808, UMLS_C0677050]",0.957,0.317,[ENSG00000145335],6622.0,protein-coding,[DTO_05007405],[Transporter],"[H6UYS5, P37840]",0.79656,0.0,1.0,[],0.6000000000000001,SNCA,2014.0,2014.0,
1.0,,55114423.0,,[],[],[Nervous System Diseases (C10)],[Disease or Syndrome (T047)],Hereditary late onset Parkinson disease,disease,C4274355,"[ORDO_411602, MONDO_0008199, UMLS_C4274355]",0.87,0.473,[ENSG00000188906],120892.0,protein-coding,[DTO_03300101],[Kinase],"[Q5S007, Q17RV3]",9.346e-41,0.0,1.0,[],0.6000000000000001,LRRK2,2012.0,2012.0,
